791,47.67499,91.31269,45.03024
792,47.71999,91.42708,45.08743
793,47.78061,91.55444,45.13510
794,47.86374,91.65930,45.20182
795,47.90873,91.77712,45.27809
796,47.96936,91.89151,45.30058
797,48.03952,92.01887,45.35778
798,48.08452,92.13326,45.42451
799,48.14858,92.26062,45.48170
800,48.09405,92.32125,45.41498
801,48.12608,92.43564,45.46264
802,48.20310,92.55347,45.51984
803,48.25420,92.71552,45.56750
804,48.32436,92.76662,45.62470
805,48.39795,92.90351,45.69142
806,48.43951,93.00837,45.74862
807,48.50967,93.10713,45.80582
808,48.56420,93.25012,45.87255
809,48.63779,93.35841,45.92974
810,48.68889,93.51093,45.97130
811,48.73388,93.58109,46.02850
812,48.81358,93.71455,46.08570
813,48.84904,93.82284,46.13336
814,48.91310,93.93113,46.19056
815,48.99279,94.05506,46.24775
816,49.17201,94.22055,46.44794
817,49.23264,94.31930,46.51467
818,49.29670,94.46230,46.56233
819,49.35732,94.55152,46.61953
820,49.42138,94.69451,46.66109
821,49.47248,94.78374,46.72782
822,49.53311,94.92063,46.80408
823,49.58153,95.03502,46.84221
